City ID,City,Country,Date,Latitude,Longitude,Max Temp,Humidity,Cloudiness,Wind Speed
591,Maryville,US,2021-12-21 09:26:59,35.7565,-83.9705,39.74,95,90,1.01
592,Campoverde,PE,2021-12-21 09:27:00,-8.4753,-74.8058,72.61,90,100,1.61
593,Anchorage,US,2021-12-21 09:27:00,61.2181,-149.9003,23.86,91,75,3.0
594,Rio Gallegos,AR,2021-12-21 09:27:01,-51.6226,-69.2181,51.85,62,0,27.63
595,Kefamenanu,ID,2021-12-21 09:27:01,-9.4467,124.4781,80.89,78,100,1.21
596,Paracuru,BR,2021-12-21 09:27:01,-3.41,-39.0306,81.1,79,35,9.57
597,Lethem,GY,2021-12-21 09:27:02,3.3803,-59.7968,75.51,81,27,8.37
598,Stykkisholmur,IS,2021-12-21 09:27:02,65.0757,-22.7297,33.04,83,100,8.79
599,Bundaberg,AU,2021-12-21 09:27:03,-24.85,152.35,79.21,70,3,5.01
600,Mancio Lima,BR,2021-12-21 09:27:03,-7.6142,-72.8958,71.94,97,83,2.93
601,Rocha,UY,2021-12-21 09:27:04,-34.4833,-54.3333,62.73,96,70,2.57
602,Makakilo City,US,2021-12-21 09:27:04,21.3469,-158.0858,71.92,74,40,5.75
603,Dali,CN,2021-12-21 09:27:05,25.7,100.1833,57.92,35,5,4.03
604,Krasnoyarsk,RU,2021-12-21 09:27:05,56.0097,92.7917,-16.2,97,100,3.09
605,Talara,PE,2021-12-21 09:27:06,-4.5772,-81.2719,69.03,80,92,12.68
606,Innisfail,AU,2021-12-21 09:25:01,-17.5333,146.0333,79.72,71,88,5.75
607,Mabaruma,GY,2021-12-21 09:27:06,8.2,-59.7833,71.44,100,82,1.52
608,Pismo Beach,US,2021-12-21 09:25:39,35.1428,-120.6413,50.2,75,1,1.99
609,San Cristobal,VE,2021-12-21 09:27:07,7.7669,-72.225,66.78,93,99,0.92
610,Kulhudhuffushi,MV,2021-12-21 09:27:07,6.6221,73.07,81.99,72,98,6.53
611,Pangkalanbuun,ID,2021-12-21 09:27:08,-2.6833,111.6167,79.72,89,100,4.09
612,Harper,LR,2021-12-21 09:27:08,4.375,-7.7169,82.38,69,81,4.7
613,Mutoko,ZW,2021-12-21 09:27:09,-17.397,32.2268,75.9,53,90,8.12
614,Halifax,CA,2021-12-21 09:22:21,44.6453,-63.5724,35.65,87,98,1.99
615,Brooks,CA,2021-12-21 09:25:03,50.5834,-111.8851,0.23,84,22,3.44
616,Benguela,AO,2021-12-21 09:26:39,-12.5763,13.4055,80.6,70,10,6.69
617,Alihe,CN,2021-12-21 09:27:10,50.5667,123.7167,-9.09,88,8,3.18
618,Monrovia,LR,2021-12-21 09:25:33,6.3005,-10.7969,79.38,78,2,6.04
619,Mildura,AU,2021-12-21 09:27:10,-34.2,142.15,89.56,19,51,9.22
620,Batemans Bay,AU,2021-12-21 09:27:11,-35.7167,150.1833,70.11,85,57,7.05
621,Krasnoselkup,RU,2021-12-21 09:27:11,65.7,82.4667,-20.54,87,88,10.85
622,Manaus,BR,2021-12-21 09:27:11,-3.1019,-60.025,77.5,100,40,0.0
623,Pizarro,CO,2021-12-21 09:27:12,4.9533,-77.366,74.91,92,100,3.44
624,High Level,CA,2021-12-21 09:27:12,58.5169,-117.136,-2.09,84,75,2.3
625,Rincon,US,2021-12-21 09:27:13,32.296,-81.2354,44.46,86,90,8.05
626,Dashitou,CN,2021-12-21 09:27:13,43.3067,128.5114,2.21,81,6,9.78
627,Kurikka,FI,2021-12-21 09:27:14,62.6167,22.4167,-0.94,95,44,3.76
628,Suez,EG,2021-12-21 09:27:14,29.9737,32.5263,60.96,43,52,12.12
629,Astana,KZ,2021-12-21 09:27:15,51.1801,71.446,28.35,86,90,8.95
630,Mahibadhoo,MV,2021-12-21 09:27:15,3.7833,72.9667,82.49,72,90,15.26
631,Lulea,SE,2021-12-21 09:27:15,65.5842,22.1547,5.07,92,0,5.75
632,Tocache,PE,2021-12-21 09:27:16,-8.1842,-76.5125,70.23,96,57,0.63
633,Tabuk,PH,2021-12-21 09:27:16,17.4189,121.4443,78.04,88,26,3.91
634,Englewood,US,2021-12-21 09:27:17,39.6478,-104.9878,48.63,29,40,1.01
635,Safaga,EG,2021-12-21 09:27:17,26.7292,33.9365,61.14,32,1,7.31
636,Rochegda,RU,2021-12-21 09:27:17,62.8,43.25,-1.79,95,99,4.79
637,Kovdor,RU,2021-12-21 09:27:18,67.5662,30.4758,8.33,99,98,3.89
638,Senador Jose Porfirio,BR,2021-12-21 09:27:18,-2.5908,-51.9542,73.62,97,97,2.51
639,Salinopolis,BR,2021-12-21 09:27:19,-0.6136,-47.3561,79.11,81,93,9.17
640,Guanica,PR,2021-12-21 09:27:19,17.9716,-66.908,74.98,90,2,7.2
641,Kawalu,ID,2021-12-21 09:27:19,-7.3817,108.2082,74.7,93,100,2.75
642,Flin Flon,CA,2021-12-21 09:27:20,54.7682,-101.865,-3.95,100,98,0.63
643,Anadyr,RU,2021-12-21 09:27:20,64.75,177.4833,-8.9,54,0,6.71
644,Isabela,PH,2021-12-21 09:27:21,6.7085,121.9711,84.25,76,100,2.62
645,Saint-Junien,FR,2021-12-21 09:27:21,45.8833,0.9,39.85,64,2,2.04
646,Longfeng,CN,2021-12-21 09:27:22,46.55,125.1167,-8.39,90,6,3.27
647,Foam Lake,CA,2021-12-21 09:27:22,51.65,-103.5343,5.02,97,98,7.85
648,Manzanillo,CU,2021-12-21 09:27:23,20.3433,-77.1167,68.88,88,2,2.15
649,Pontes E Lacerda,BR,2021-12-21 09:27:23,-15.2261,-59.3353,72.46,99,100,1.95
650,Kampene,CD,2021-12-21 09:27:23,-3.6,26.6667,85.33,56,92,1.36
651,Olafsvik,IS,2021-12-21 09:27:24,64.8945,-23.7142,36.77,75,90,11.05
652,Mizdah,LY,2021-12-21 09:27:24,31.4451,12.9801,51.17,45,0,7.31
653,Miramar,US,2021-12-21 09:27:25,25.9873,-80.2323,73.99,93,1,3.44
654,Nieves,PH,2021-12-21 09:27:25,15.3274,120.9485,82.29,76,28,6.02
655,Wajima,JP,2021-12-21 09:27:26,37.4,136.9,47.08,93,75,2.3
656,Teahupoo,PF,2021-12-21 09:27:26,-17.8333,-149.2667,73.36,73,30,6.8
657,Luanda,AO,2021-12-21 09:23:11,-8.8368,13.2343,82.4,74,75,3.44
658,Rodrigues Alves,BR,2021-12-21 09:27:27,-7.738,-72.6509,72.1,98,86,2.86
659,South Yuba City,US,2021-12-21 09:27:28,39.1166,-121.6391,47.95,95,90,0.0
660,Gushikawa,JP,2021-12-21 09:27:28,26.3544,127.8686,68.0,63,90,5.75
661,Palu,ID,2021-12-21 09:27:28,-0.8917,119.8707,75.96,96,100,2.44
662,Okmulgee,US,2021-12-21 09:27:29,35.6234,-95.9605,34.92,79,0,4.56
663,Saint-Paul,RE,2021-12-21 09:27:29,-21.0096,55.2707,84.31,98,82,1.99
664,Tateyama,JP,2021-12-21 09:27:30,34.9833,139.8667,53.62,58,0,1.74
665,Cavalcante,BR,2021-12-21 09:27:30,-13.7975,-47.4583,67.66,96,100,2.17
666,Grand-Santi,GF,2021-12-21 09:27:30,4.25,-54.3833,70.99,100,100,1.92
667,Berlevag,NO,2021-12-21 09:27:31,70.8578,29.0864,22.95,86,75,9.22
668,Komsomolskiy,UZ,2021-12-21 09:27:31,40.4272,71.7189,51.15,46,0,4.61
669,Saint Anthony,US,2021-12-21 09:27:32,45.0205,-93.218,13.93,72,20,4.0
670,Fort Saint James,CA,2021-12-21 09:27:32,54.4333,-124.25,6.96,88,100,2.75
671,Les Cayes,HT,2021-12-21 09:27:32,18.2,-73.75,73.78,85,22,3.2
672,Ayan,RU,2021-12-21 09:27:33,56.45,138.1667,-21.55,74,19,11.81
673,Tamasopo,MX,2021-12-21 09:27:33,21.9333,-99.4833,53.78,91,99,0.36
